Impact ID,Title,Post Date,Start Date,End Date,Description,Categories,Places,
42769,"Water reservoirs shrunk due to drought in Denver, Colorado",11/17/2017,10/07/2002, ,"Colorado had 150,000 acre-feet in their system and normally it's 400,000 acre-feet. Denver's reservoirs were only 50 percent full. Cities in Colorado planned on implementing restrictions on water. Population growth in the future was thought to be a factor to look out for in the state.Rocky Mountain News (CO), October 7, 2002",Water Supply & Quality,"Colorado, Denver County, CO",
42771,Agriculture hit hard because of drought in Colorado,11/17/2017,10/05/2002, ,"Colorado lost more than $1.1 billion due to drought. The agriculture sector took a big hit and only produced about 36.2 million bushels of wheat in which the average from the past 10 years was 83.3 million bushels. Wheat lost an estimated $120 million. Other crops has losses as well. Sunflower production was down 71 percent and hay production is down 100,000 acres with prices sky-rocketing. Corn also was about 15 percent down. Female cattle reproduction was about 40 to 50 percent down. Colorado's beef industry lost about $460 million. Dairies were also down about $15,000-$20,000 per month due to rising feed costs. Rocky Mountain News (CO), October 5, 2002",Agriculture,Colorado,
42772,Tourism and recreation took losses from drought in Colorado,11/17/2017,10/05/2002, ,"Colorado lost more than $1.1 billion due to drought. Tourism and recreation were hit hard by it. Visitations were down by about 40 percent throughout the state. Fishing sales were down as well, losing more than $780,000 from the previous year. Colorado lost boaters and the losses that were seen caused the rise of annual pass fees from $40-$50.Rocky Mountain News (CO), October 5, 2002","Business & Industry, Tourism & Recreation",Colorado,
42784,"Water wells may shut down; some relief for new supplies in Fort Morgan, Colorado",11/20/2017,08/27/2002, ,"Farm families may have had their water wells shut down in Fort Morgan, Colorado. If so, that would cost millions of dollars in crop loss. Governor Bill Owens approved a bailout of $1 million so that farmers can purchase new supplies. U.S. Water News (DC), August 27, 2002","Agriculture, Relief, Response & Restrictions","Colorado, Fort Morgan, CO",
19667,"Relief, Response & Restrictions impact from Media submitted on 2/23/2007",02/23/2007,08/15/2002,08/15/2002,The Governor of Colorado has signed into law a drought disaster bill that is aimed at providing $1 million in emergency aid to state farmers and ranchers for the purchase of water supplies.Impact Source:  MediaMore Information:  http://www.planetark.org/dailynewsstory.cfm/newsid/175252/story.htmMonetary Loss:  $1 millon,"Relief, Response & Restrictions",Colorado,
15987,"Relief, Response & Restrictions impact from Media submitted on 11/21/2005",11/21/2005,07/25/2002,07/25/2002,"Klamath-area Oregon farmers are donating hay to Colorado ranchers as a form of drought relief. The hay is being sent to ranchers impacted by continued drought conditions and wildfires and will be used as cattle feed. So far, 200 tons of hay have been donated.Impact Source:  MediaMore Information:  http://channels.netscape.com/ns/news/ns/story.jsp?floc=FF-PLS-PLS&id=404326523&dt=20020725022000&w=APO&coview=","Relief, Response & Restrictions",Colorado,
16011,Agriculture impact from Media submitted on 11/17/2005,11/17/2005,07/17/2002,07/17/2002,"As drought conditions have left the crop too stunted to be used in beer production, thousands of acres of Colorado barley have been plowed under or will be harvested early for cattle feed.Impact Source:  MediaMore Information:  http://story.news.yahoo.com/news?tmpl=story&u=/ap/20020711/ap_on_re_us/farm_scene_1",Agriculture,Colorado,
41703,Fire costing insurance companies a lot in Colorado,11/13/2017,07/09/2002, ,Fires that occurred in the area are estimated to cost $80 million and that number will increase. The record for insured damage by wildfire in Colorado was $18.5 million. The fires began when Iron Mountain fire blazed 88 homes near Cañon City which cost insurers around $7.5 million. Another $6.4 million went to the Coal Steam fire. Five other companies account for about $50 million of the total,"Business & Industry, Fire",Colorado,
16047,Society & Public Health impact from Media submitted on 11/22/2005,11/22/2005,05/29/2002,05/29/2002,"The director of a Colorado mountain bike club reports that the state's continued drought conditions have led to less-than-normal amounts of mud and snowpack along high country biking trails this May; therefore, bikers have been able to use trails that were closed into the summer in past years. As well, the drought conditions mean that hikers attempting summits on the state's higher-elevation mountains are facing fewer moisture-related obstacles on trails and pathways.Impact Source:  MediaMore Information:  http://story.news.yahoo.com/news?tmpl=story&u=/usatoday/20020529/ts_usatoday/4147974",Society & Public Health,Colorado,
42801,"Precipitation provided some relief, but drought still persisted in Colorado",11/21/2017,05/24/2002, ,"Precipitation that hit the Front Range was good news to people in Colorado. Drought still lingered though. Farmers in Colorado were already $70 million in the hole with just winter wheat alone. Daily Camera (CO), May 24, 2002",Agriculture,Colorado,
15273,Society & Public Health impact from Media submitted on 8/2/2005,08/02/2005,05/01/2002,09/30/2002,"The number of user days (1 user day = 1 paying guest on a river for any portion of a day) dropped from 523,597 in 2001 to 319,502 in 2002, because of severe drought and a bad wildfire season.Impact Source:  MediaMore Information:  http://www.casperstartribune.net/articles/2005/05/26/news/regional/b8870a1146a636578725700c006cf049.txt",Society & Public Health,Colorado,
17136,Agriculture impact from Government submitted on 2/6/2006,02/06/2006,04/30/2002,04/30/2002,"According to an official with the Colorado Department of Agriculture, to date this year 452,166 acres of plainted winter wheat have been lost because of continued drought. This figure represents 19% of total acres planted. (State of Colorado Water Availability Task Force. ""Impact Task Force Drought Assessment and Recommendations"". May 1, 2002.)Impact Source:  Government",Agriculture,Colorado,
17137,Agriculture impact from Government submitted on 2/6/2006,02/06/2006,04/30/2002,04/30/2002,"(State of Colorado Water Availability Task Force. ""Impact Task Force Drought Assessment and Recommendations"". May 1, 2002.)Impact Source:  GovernmentMonetary Loss:  $41,903,318",Agriculture,Colorado,
17096,"Relief, Response & Restrictions impact from Government submitted on 2/3/2006",02/03/2006,04/22/2002,04/22/2002,"In response to sustained drought conditions, today Gov. Owens forwarded a request to the U.S. Department of Agriculture that the entire state be declared a drought disaster area to make available federal drought aid.(The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 4.)Impact Source:  Government","Relief, Response & Restrictions",Colorado,
17097,"Relief, Response & Restrictions impact from Government submitted on 2/3/2006",02/03/2006,04/22/2002,04/22/2002,"Due to continued drought conditions, today the state's Drought Mitigation and Response Plan was fully activated as a form of drought disaster declaration and aid. This is the first time since its creation in 1981 that the plan has been fully activated. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 5.)Impact Source:  Government","Relief, Response & Restrictions",Colorado,
42774,Winter wheat in poor condition from drought in Colorado,11/17/2017,04/04/2002, ,"Winter wheat was in poor condition for some areas, one of them being in Colorado. Colorado's winter wheat suffered as only 1 percent of the 2.35 million acres plants was classified as having an excellent condition. Eighteen percent of it was good, 46 percent was fair, and 24 percent was classified as poor, and 11 percent was very poor. Brad Ivey of Kiowa County planted about 1,400 acres of winter wheat and was worried about the turnout. He was not sure if he was going to plant summer crops due to how dry the ground was.The Weather Channel (GA), April 4, 2002",Agriculture,"Colorado, Kiowa County, CO",
42826,Colorado prepared for drought and looked at current plan,11/28/2017,03/11/2002, ,"Colorado saw lower snowpacks and lower-than-average reservoirs. Snowpacks were only at 56 percent of average. Members of the drought task force got together to review the Colorado Drought Plan. Other public agencies have already been preparing for drought. The Jefferson County Wildlife task force met as well about drought. The public had been asked to cooperate.Rocky Mountain News (CO), March 11, 2002","Relief, Response & Restrictions",Colorado,
15170,"Relief, Response & Restrictions impact from Media submitted on 7/25/2005",07/25/2005,01/01/2002,12/31/2002,"Colorado's green industry, which includes businesses such sod growers, landscapers, and sprinkler and lawn services, lost some 15,000 jobs and, during the last six months of the year, $75 million in revenue.Impact Source:  MediaMore Information:  http://www.bizjournals.com/denver/stories/2003/04/07/story2.html?page=1Monetary Loss:  $75 million","Relief, Response & Restrictions",Colorado,
15215,"Relief, Response & Restrictions impact from Media submitted on 7/27/2005",07/27/2005,01/01/2002,12/31/2003,Sales on some sod farms were down 50% because of drought.Impact Source:  MediaMore Information:  http://www.coloradoan.com/apps/pbcs.dll/article?AID=/20050513/NEWS01/505130318/1002,"Relief, Response & Restrictions",Colorado,
15669,Society & Public Health impact from Media submitted on 10/10/2005,10/10/2005,01/01/2002,12/31/2003,"Due in part to sustained drought conditions, about 2,000 Colorado landscaping jobs were lost in 2002 and 2003, according to a Colorado State University study.Impact Source:  MediaMore Information:  http://www.aztrib.com/index.php?sty=25671",Society & Public Health,Colorado,
15787,Agriculture impact from Media submitted on 10/21/2005,10/21/2005,01/01/2002,05/24/2004,"Approximately 35 percent of Colorado's blue grama rangeland grass was lost in 2002 due to drought. It is estimated that current 2004 blue grama losses are 30-80 percent across the state, also due to continued drought conditions.Impact Source:  MediaMore Information:  http://www.kiowacountypress.com/2004-05/05-21%20partial/Rangeland%20Status%20and%20Restocking%20Strategies%20Following%20Drought.htm",Agriculture,Colorado,
17098,Fire impact from Government submitted on 2/3/2006,02/03/2006,01/01/2002,12/31/2002,"This year Colorado experienced an increase in the number and severity of drought-related fires, due to on-going dry conditions. During 2002 4,612 wildfires burned over 619,000 acres, compared to a ten-year annual average of 3119 wildfires that burned 70,000 acres. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 5.)Impact Source:  Government",Fire,Colorado,
17099,Agriculture impact from Government submitted on 2/3/2006,02/03/2006,01/01/2002,12/31/2002,"Due to drought conditions, this year sunflower crop yields were down 71 percent in the state. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 5.)Impact Source:  Government",Agriculture,Colorado,
17100,Agriculture impact from Government submitted on 2/3/2006,02/03/2006,01/01/2002,12/31/2002,"State irrigated corn production was only 50 to 85 percent of average yields this year- and dry land corn production was negligible- due to drought conditions. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 5.)Impact Source:  Government",Agriculture,Colorado,
17101,Agriculture impact from Government submitted on 2/3/2006,02/03/2006,01/01/2002,12/31/2002,"Sustained drought conditions this year reduced Colorado's cattle breeding stock by 45 to 50 percent across the state. In Southern Colorado, ranchers were forced to sell about 80 percen of herds. In total, this drought-related impact cost ranchers approximately $460 million. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 6.)Impact Source:  GovernmentMonetary Loss:  $460 million",Agriculture,Colorado,
17102,Agriculture impact from Government submitted on 2/3/2006,02/03/2006,01/01/2002,12/31/2002,"This year state dairy operations with at least 500 head lost about $15,000 to $20,000 per month in revenue, due to sustained drought conditions. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 6.)Impact Source:  GovernmentMonetary Loss:  $15,000 to $20,000 / month",Agriculture,Colorado,
17103,Society & Public Health impact from Government submitted on 2/3/2006,02/03/2006,01/01/2002,12/31/2002,"According to outfitters, in 2002 state recretional use and visitation was reduced by 40 percent because of drought conditions. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 6.)Impact Source:  Government",Society & Public Health,Colorado,
17104,"Relief, Response & Restrictions impact from Government submitted on 2/3/2006",02/03/2006,01/01/2002,12/31/2002,"The Colorado recreational outfitter industry lost approximately $200 million in 2002, due to drought conditions. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 6.)Impact Source:  GovernmentMonetary Loss:  $200 million","Relief, Response & Restrictions",Colorado,
17105,"Relief, Response & Restrictions impact from Government submitted on 2/3/2006",02/03/2006,01/01/2002,12/31/2002,"Drought conditions in the state this year caused 93,000 fewer fishing licenses to be sold, with a corresponding $1.8 million impact to the Colorado Division of Wildlife.(The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 6.)Impact Source:  GovernmentMonetary Loss:  $1.8 million","Relief, Response & Restrictions",Colorado,
17106,"Relief, Response & Restrictions impact from Government submitted on 2/3/2006",02/03/2006,01/01/2002,12/31/2002,"Due to sustained drought conditions, in 2002 the state's landscaping and nursery industries lost an estimated 15,000 jobs and $75 million in sales. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 6.)Impact Source:  GovernmentMonetary Loss:  $75 million","Relief, Response & Restrictions",Colorado,
17107,Agriculture impact from Government submitted on 2/3/2006,02/03/2006,01/01/2002,12/31/2002,"Drought conditions in 2002 caused an estimated direct cost to state crop producers of more than $300 million. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 8.)Impact Source:  GovernmentMonetary Loss:  $300 million",Agriculture,Colorado,
17108,Agriculture impact from Government submitted on 2/3/2006,02/03/2006,01/01/2002,12/31/2002,"Drought conditions across Colorado in 2002 reduced available forage and water for livestock, resulting in costs to livestock producers of over $150 million. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 8.)Impact Source:  GovernmentMonetary Loss:  $150 million",Agriculture,Colorado,
17111,"Relief, Response & Restrictions impact from Government submitted on 2/3/2006",02/03/2006,01/01/2002,12/31/2002,"The U.S. Department of Agriculture declared all 64 Colorado counties drought disaster areas at some point during 2002. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 45.)Impact Source:  Government","Relief, Response & Restrictions",Colorado,
17112,Agriculture impact from Government submitted on 2/3/2006,02/03/2006,01/01/2002,12/31/2002,"Due, in part, to continued drought conditions, in 2002 Colorado's total ranch cattle herd declined by 13 percent. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 46.)Impact Source:  Government",Agriculture,Colorado,
17115,Agriculture impact from Government submitted on 2/3/2006,02/03/2006,01/01/2002,12/31/2002,"Drought conditions this year impacted Colorado's winter wheat harvest. The 2002 crop value was 22 percent lower than in 2001, and the totale number of produced bushels was the lowest since 1967. The average yield per acre declined 33 percent from 2001, while the number of harvested acres declined 17 percent. The price per bushel of winter wheat increased 41.5, due to the lack of supply. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, pp 45, 46.)Impact Source:  Government",Agriculture,Colorado,
17116,Agriculture impact from Government submitted on 2/3/2006,02/03/2006,01/01/2002,12/31/2002,"Drought conditions caused this year's state corn and dryland acreage to decline by 200,000 acres. Although limited supply caused corn prices to increase 20 percent, the total crop value declined 10 percent, the number of harvested acres for grain declined 33 percent, and the total number of produced bushels declined 25 percent.  (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 6.)Impact Source:  Government",Agriculture,Colorado,
17117,Agriculture impact from Government submitted on 2/3/2006,02/03/2006,01/01/2002,12/31/2002,"Due to continued drought conditions, approximately 250,000 breeding cows-- about 45 percent of Colorado's statewide total-- were sold because of lack of feed. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 46.)Impact Source:  Government",Agriculture,Colorado,
17118,"Relief, Response & Restrictions impact from Government submitted on 2/3/2006",02/03/2006,01/01/2002,12/31/2002,"According to The Sod Growers Association, 50 percent of the industry faced layoffs during 2002 because of continued drought conditions. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 46.)Impact Source:  Government","Relief, Response & Restrictions",Colorado,
17119,"Relief, Response & Restrictions impact from Government submitted on 2/3/2006",02/03/2006,01/01/2002,12/31/2002,"In 2002 drought conditions contributed to a 20 to 53 percent revenue decrease for water-based Colorado state parks. The estimated total revenue loss is $140 million. In addition, drought-induced lowered water levels in reservoirs forced many water-based state parks to close boat ramps early in the season. (The Colorado Water Availability Task Force; Impact Task Force. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 44.)Impact Source:  GovernmentMonetary Loss:  $140 million","Relief, Response & Restrictions",Colorado,
17120,Society & Public Health impact from Government submitted on 2/3/2006,02/03/2006,01/01/2002,12/31/2002,"Between 15 percent and 30 percent fewer people visited privately-owned Colorado campgrounds and parks in 2002, due to sustained drought conditions. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 44.)Impact Source:  Government",Society & Public Health,Colorado,
17121,"Relief, Response & Restrictions impact from Government submitted on 2/3/2006",02/03/2006,01/01/2002,12/31/2002,"This year private campground operators in the state reported a loss in revenue, as drought conditions and related fire bans caused both a decrease in visitation and a decline in firewood sales. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 44.)Impact Source:  Government","Relief, Response & Restrictions",Colorado,
17123,"Relief, Response & Restrictions impact from Government submitted on 2/3/2006",02/03/2006,01/01/2002,12/31/2002,"Drought conditions and related increases in wildfires across Colorado this year impacted the state's historic train tourism industry. Due to the fires, the Durango and Silverton Narrow Gauge Railroad lost 23 days of service, the business of 50,000 riders, and 25 percent of annual revenue. The Georgetown Loop Railroad reported a 12 percent decline in revenue, while the Royal Gorge Railroad reported a 15 percent decline. In response to fears that the coal-burning train might ignite a wildfire, the Cumbres and Toltec Scenic Railroad was closed for five weeks during the summer. The railroad reports that the closure cost the business of 100,000 riders, 69 jobs, and about $500,000 in revenue. (The Colorado Water Availability Task Force; Impact Task Force. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 44).Impact Source:  GovernmentMonetary Loss:  $500,000","Relief, Response & Restrictions",Colorado,
17124,Society & Public Health impact from Government submitted on 2/3/2006,02/03/2006,01/01/2002,12/31/2002,"It is estimated that approximately 1 million fishing recreation days were lost across the state in 2002, due to continued drougt conditions. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 34.)Impact Source:  Government",Society & Public Health,Colorado,
17125,"Relief, Response & Restrictions impact from Government submitted on 2/3/2006",02/03/2006,01/01/2002,12/31/2002,"According to the senior economist with the Colorado Office of State Planning and Budgeting, in 2002 drought conditions-- coupled with general economic downturn caused total nonfarm employment in the state to decline 1.9 percent. (The Colorado Water Availability Task Force; Impact Task Forces. ""2003 Drought Impact and Mitigation Report"". April 14, 2003, p 41.)Impact Source:  Government","Relief, Response & Restrictions",Colorado,
17864,Society & Public Health impact from Government submitted on 4/5/2006,04/05/2006,01/01/2002,12/31/2002,"This year the Colorado Wildlife Commission (CWC) issued over 14,000 new antlerless rifle elk licenses and 2,500 new antlerless archery elk licenses for the state' big game hunting season. This aggressive governmental action led to a state record of over 61,000 elk harvested in 2002. The concerted effort to increase elk hunting resulted from sustained drought conditions across Colorado. Due to the drought and accompanying shortage of wild forage available for elk, the CWC sought to decrease the state's overall herd size in anticipation of winter.Impact Source:  GovernmentMore Information:  http://www.cwcb.state.co.us/owc/Drought_Water/pdf/Chapter%203.pdf",Society & Public Health,Colorado,
17875,Society & Public Health impact from Government submitted on 4/6/2006,04/06/2006,01/01/2002,09/01/2002,"The owner of a Colorado recreational rafting company reports that continued drought conditions this year impacted his business. Due to the drought and accompanying lowered river flows, he was forced to close his seasonal operation on Labor Day, though in normal years he operates the business into October. He estimates business was reduced by 20% because of the drought conditions and that sales of company items like t-shirts were also reduced. He also reports that the lowered water levels caused damage to the company's rafts and boats from exposed rock along the river. Finally, the company's river guides reported an increase in shoulder and back stress and fatigue as a result of navigating the rafts through shallower water and around exposed rocks.Impact Source:  GovernmentMore Information:  http://www.cwcb.state.co.us/owc/Drought_Water/pdf/Chapter%202.pdf",Society & Public Health,Colorado,
17891,"Relief, Response & Restrictions impact from Government submitted on 4/10/2006",04/10/2006,01/01/2002,12/31/2002,"According to the Colorado Water Conservation Board, this year drought conditions caused $1.1 billion in losses to Colorado's agricultural, tourism, and recreational industries.Impact Source:  GovernmentMore Information:  http://www.cwcb.state.co.us/owc/Drought_Water/pdf/Chapter%2013.pdfMonetary Loss:  $1.1 billion","Relief, Response & Restrictions",Colorado,
17894,"Relief, Response & Restrictions impact from Government submitted on 4/10/2006",04/10/2006,01/01/2002,12/31/2002,"This year the State of Colorado and local governments incurred approximately $6.5 million in losses due to wildfires, the majority of which were caused by sustained drought conditions.Impact Source:  GovernmentMore Information:  http://www.cwcb.state.co.us/owc/Drought_Water/pdf/Chapter%203.pdfMonetary Loss:  $6.5 million","Relief, Response & Restrictions",Colorado,
17895,"Relief, Response & Restrictions impact from Government submitted on 4/10/2006",04/10/2006,01/01/2002,12/31/2002,This year the U.S. Federal Emergency Management Agency provided the State of Colorado with $3.2 million in drought disaster funds for losses incurred due to drought-induced wildfires.Impact Source:  GovernmentMore Information:  http://www.cwcb.state.co.us/owc/Drought_Water/pdf/Chapter%203.pdfMonetary Loss:  $3.2 million,"Relief, Response & Restrictions",Colorado,
18168,Agriculture impact from Media submitted on 5/15/2006,05/15/2006,01/01/2002,12/31/2002,"According to a Colorado State University extension range specialist, in 2002 drought conditions across Colorado forced farmers and ranchers to move and/or sell 60 percent of the cattle owned in the Southeastern portion of the state.Impact Source:  MediaMore Information:  http://www.chieftain.com/metro/1147514810/5",Agriculture,Colorado,
18219,"Relief, Response & Restrictions impact from Media submitted on 5/22/2006",05/22/2006,01/01/2002,12/31/2002,"One Colorado resident reports that sustained drought conditions during 2002 caused the clay soils under his house to dry and contract. As a result, the resident's floors were lowered five inches. The estimate to repair the damage was $10,000.Impact Source:  MediaMore Information:  http://www.cobizmag.com/articles.asp?id=1024Monetary Loss:  $10,000","Relief, Response & Restrictions",Colorado,
26741,Drought and wildfires in 2002 hurt Colorado’s commercial rafting industry,05/17/2012,01/01/2002,12/31/2002,"Drought and wildfires in 2002 hurt Colorado’s commercial rafting industry and resulted in 40 percent fewer commercial rafters.  Fort Collins Coloradoan (Colo.), May 15, 2012",Tourism & Recreation,Colorado,
15732,"Relief, Response & Restrictions impact from Media submitted on 10/14/2005",10/14/2005,01/01/2001,12/31/2003,"A Colorado State University indicates that in 2003, ""green industry"" revenues in Colorado for landscaping, nurseries and golf courses fell by 15 percent-- or almost $200 million-- because of drought and drought-related water restictions. A representative of the Colorado landscape firm Schultz Industries reports that the firm's year-round workforce has dropped 23 percent since pre-drought 2001 and that revenues are down about 20 percent in the same period.Impact Source:  MediaMore Information:  http://www.denverpost.com/Stories/0,1413,36~33~2064817,00.htmlMonetary Loss:  $200 million","Relief, Response & Restrictions",Colorado,
16421,Plants & Wildlife impact from Media submitted on 12/21/2005,12/21/2005,09/15/2000,09/15/2000,"So far this year, 130 bears have been killed in Colorado after non-hunting encounters with humans.  The increased number of bear encounters is blamed on a spring freeze and summer drought reducing the number of plants bears can eat in the wild, causing them to go into human populated area looking for food.  Most of the encounters have occurred along the Front Range foothills and recreation areas along I-70.  Officials in Pitkin County are considering an ordinance that requires “animal proof” trash cans.  Police officers in Aspen have been given small beanbags that can be fired from their guns in an attempt to scare off the bears without harming them.  @5 bears have been trapped and relocated in Grand Valley this year.Impact Source:  MediaMore Information:  http://insidedenver.com:80/news/0915bear3.shtml",Plants & Wildlife,Colorado,
16403,"Agriculture, Society & Public Health impact from Media submitted on 12/20/2005",12/20/2005,09/03/2000,09/03/2000,"In the South Platter River area of Colorado, drought has caused many farmers to use water in the reservoirs for irrigation, which has caused several problems in the area.  The water table has been lowered in the area, causing farmers who use shallow wells to deal with a lack of water.  One farmer reported having to abandon 20 acres of corn that produced 200 bushels per acre last year due to lack of water in a shallow well.  Wheat, barley, and millet farmers in Logan, Phillips, Morgan, and Sedgwick counties are eligible for federal disaster relief.  These areas received as little as 4 inches of rain this year, where they normally receive 14-16 inches in a year.  Low water levels in reservoirs have also crimped the fishing industry in the area.Impact Source:  MediaMore Information:  http://insidedenver.com:80/news/0903dry2.shtml","Agriculture, Society & Public Health",Colorado,
16392,Agriculture impact from Media submitted on 12/20/2005,12/20/2005,07/20/2000,07/20/2000,"Sustained drought conditions in Colorado have, so far, cost the state's winter wheat industry $75 million.Impact Source:  MediaMore Information:  http://insidedenver.com:80/news/0720dry5.shtmlMonetary Loss:  $75 million",Agriculture,Colorado,
16143,"Agriculture, Society & Public Health impact from Media submitted on 12/3/2005",12/03/2005,01/01/2000,12/01/2005,"Southwest Colorado has been affected by a prolonged drought since 2000. As of Dec. 1, 2005, snowpack was 23% of average in the Upper Rio Grande basin and 28% of average in the San Miguel-Dolores-Animas-San Juan basin. Because of the lack of snow, the Durango ski area postponed its opening from Thanksgiving to Dec. 10. State officials are estimating  drought losses of $1.1 billion for the agriculture and tourism and recreation sectors.Impact Source:  MediaMore Information:  http://www.usatoday.com/weather/storms/2005-12-01-colorado-snow_x.htmMonetary Loss:  $1.1 billion","Agriculture, Society & Public Health",Colorado,
16201,Fire impact from Media submitted on 12/8/2005,12/08/2005,01/01/2000,12/31/2000,"In 2000, hot dry conditions contributed to wildfires that burned thousands of acres in across much of Colorado.  There were 2,101 fires through the year, which destroyed 126,747 acres land.  The largest fires, which burned over 10,000 acres each in June, were the Hi Meadow and Bobcat fires.Impact Source:  MediaMore Information:  http://www.denverpost.com/Stories/0,1002,11~26021,00.html",Fire,Colorado,
16218,"Relief, Response & Restrictions impact from Media submitted on 12/9/2005",12/09/2005,01/01/2000,12/31/2000,"During the year, the governor declared more than half of the counties in Colorado drought disaster areas due to lack of water from warm temperatures and a low snowpack.Impact Source:  MediaMore Information:  http://www.denverpost.com:80/news/news0123u.htm","Relief, Response & Restrictions",Colorado,
17892,Water Supply & Quality impact from Government submitted on 4/10/2006,04/10/2006,01/01/2000,12/31/2003,Sustained drought conditions during 2000-2003 caused stress to Colorado municipal water systems. Twenty systems experienced drought-induced water quality problems to the extent that intervention by the Colorado Water Quality Control Division was required.Impact Source:  GovernmentMore Information:  http://www.cwcb.state.co.us/owc/Drought_Water/pdf/Chapter%203.pdf,Water Supply & Quality,Colorado,
17770,Society & Public Health impact from Government submitted on 3/31/2006,03/31/2006,01/01/1999,12/31/2003,"The Colorado Water Conservation Board surveyed water users statewide on drought impacts during the time period of 1999 through 2003. The results of the survey are as follows: 42% of respondents stated they would rate as a severe drought impact the loss of reliable water supply; 35% stated they would report as a severe impact the loss of crop yield; 27% stated they would report as a severe impact the loss of system flexibility; 22% stated they would report as a severe impact the loss of operations revenues; 22% stated they would report as a severe impact the loss of livestock; 14% stated they would rate as a severe impact fire damage; 12% stated they would rate as a severe impact wells running dry or producing sand; 11% stated they would report as a severe impact reduction in raw water quality; and 10% stated they would report as a severe impact loss of wildlife habitat. (""South Platte River Drought & Water Supply Assessment Basin Summary"". Colorado Water Conservation Board, Colorado Department of Natural Resources.)Impact Source:  GovernmentMore Information:  http://www.cwcb.state.co.us",Society & Public Health,Colorado,
